aep,Is_holiday1,Is_holiday2,Is_Weekend1,Is_Weekend2,sin_month,cos_month,sin_week,cos_week,sin_hour,cos_hour,sin_wintert,cos_wintert,sin_springt,cos_springt,sin_summert,cos_summert,sin_fallt,cos_fallt,sin_year_dayt ,cos_year_dayt 
0.4644991076278421,1.0,0.0,1.0,0.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9997685019798909,0.021516097436222233
0.471017304260107,1.0,0.0,1.0,0.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9997685019798909,0.021516097436222233
0.471017304260107,1.0,0.0,1.0,0.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9997685019798909,0.021516097436222233
0.4636455342593312,1.0,0.0,1.0,0.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9997685019798909,0.021516097436222233
0.44106463878327007,1.0,0.0,1.0,0.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9997685019798909,0.021516097436222233
0.41631101109645374,1.0,0.0,1.0,0.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9997685019798909,0.021516097436222233
0.4300457825715839,1.0,0.0,1.0,0.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9997685019798909,0.021516097436222233
0.44075424846744793,1.0,0.0,1.0,0.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9997685019798909,0.021516097436222233
0.40102428804221313,1.0,0.0,1.0,0.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9997685019798909,0.021516097436222233
0.34127415224644986,1.0,0.0,1.0,0.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.25881904510252157,0.9659258262890681,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9997685019798909,0.021516097436222233
0.26988437960735634,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9992500112396835,0.03872228089217399
0.20105532707379536,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9992500112396835,0.03872228089217399
0.1554279506479398,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9992500112396835,0.03872228089217399
0.13059672538216816,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.7071067811865476,0.7071067811865476,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9992500112396835,0.03872228089217399
0.1170171490649492,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9992500112396835,0.03872228089217399
0.11430123380150536,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.9659258262890683,0.25881904510252074,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9992500112396835,0.03872228089217399
0.1289671762241018,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9992500112396835,0.03872228089217399
0.17048188096531391,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9992500112396835,0.03872228089217399
0.21091021960114842,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9992500112396835,0.03872228089217399
0.26965158687048973,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9992500112396835,0.03872228089217399
0.3137270117172345,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9992500112396835,0.03872228089217399
0.3424381159307829,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9992500112396835,0.03872228089217399
0.3422829207728718,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9992500112396835,0.03872228089217399
0.340420578877939,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9992500112396835,0.03872228089217399
0.3309536742453635,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9992500112396835,0.03872228089217399
0.3172965003491891,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9992500112396835,0.03872228089217399
0.3034065337161481,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9992500112396835,0.03872228089217399
0.30658803445332505,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9992500112396835,0.03872228089217399
0.29595716613641654,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9992500112396835,0.03872228089217399
0.2878870179250407,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9992500112396835,0.03872228089217399
0.32249553813921017,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9992500112396835,0.03872228089217399
0.340420578877939,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9992500112396835,0.03872228089217399
0.33723907814076204,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9992500112396835,0.03872228089217399
0.25382168076356015,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.25881904510252157,0.9659258262890681,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9992500112396835,0.03872228089217399
0.19422674012570806,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9984354211555643,0.05591699010060302
0.13765810506712195,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.25881904510252074,0.9659258262890683,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9984354211555643,0.05591699010060302
0.0883060448514007,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9984354211555643,0.05591699010060302
0.07224334600760463,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.7071067811865476,0.7071067811865476,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9984354211555643,0.05591699010060302
0.059672538216807625,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9984354211555643,0.05591699010060302
0.059051757585163345,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.9659258262890683,0.25881904510252074,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9984354211555643,0.05591699010060302
0.06518196632265072,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9984354211555643,0.05591699010060302
0.08737487390393417,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9984354211555643,0.05591699010060302
0.1256304803290138,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9984354211555643,0.05591699010060302
0.178164041281912,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9984354211555643,0.05591699010060302
0.21913556297043535,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9984354211555643,0.05591699010060302
0.2369054085512532,1.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.258819045102521,-0.9659258262890682,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9984354211555643,0.05591699010060302
